Year Opened,state,county,county_id,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,Power_Capacity_Level3_kW,Power_Capacity_Level1_kW,Power_Capacity_Level2_kW,Power_Capacity_kW,All_Ports,id
2019,Washington,Pierce County,53053,6.0,0.0,40.0,1200.0,0.0,520.0,1720.0,46.0,53053
2019,Vermont,Windham County,50025,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,50025
2019,Washington,Skagit County,53057,4.0,0.0,5.0,800.0,0.0,65.0,865.0,9.0,53057
2019,Washington,Snohomish County,53061,38.0,0.0,37.0,7600.0,0.0,481.0,8081.0,75.0,53061
2019,Washington,Spokane County,53063,18.0,0.0,12.0,3600.0,0.0,156.0,3756.0,30.0,53063
2019,Washington,Thurston County,53067,6.0,0.0,28.0,1200.0,0.0,364.0,1564.0,34.0,53067
2019,Washington,Walla Walla County,53071,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,53071
2019,Washington,Whatcom County,53073,2.0,0.0,6.0,400.0,0.0,78.0,478.0,8.0,53073
2019,Washington,Whitman County,53075,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,53075
2019,Vermont,Windsor County,50027,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,50027
2019,Vermont,Washington County,50023,0.0,0.0,18.0,0.0,0.0,234.0,234.0,18.0,50023
2019,Wisconsin,Dane County,55025,4.0,0.0,27.0,800.0,0.0,351.0,1151.0,31.0,55025
2019,Virginia,Rockingham County,51165,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,51165
2019,Virginia,King George County,51099,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,51099
2019,Virginia,Loudoun County,51107,12.0,0.0,38.0,2400.0,0.0,494.0,2894.0,50.0,51107
2019,Virginia,Norfolk city,51710,0.0,0.0,42.0,0.0,0.0,546.0,546.0,42.0,51710
2019,Virginia,Petersburg city,51730,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,51730
2019,Virginia,Rappahannock County,51157,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,51157
2019,Virginia,Richmond city,51760,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,51760
2019,Virginia,Roanoke County,51161,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,51161
2019,Virginia,Washington County,51191,4.0,0.0,2.0,800.0,0.0,26.0,826.0,6.0,51191
2019,Vermont,Rutland County,50021,2.0,0.0,2.0,400.0,0.0,26.0,426.0,4.0,50021
2019,Virginia,Williamsburg city,51830,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,51830
2019,Vermont,Addison County,50001,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,50001
2019,Vermont,Chittenden County,50007,0.0,0.0,24.0,0.0,0.0,312.0,312.0,24.0,50007
2019,Vermont,Franklin County,50011,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,50011
2019,Vermont,Lamoille County,50015,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,50015
2019,Vermont,Orange County,50017,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,50017
2019,Vermont,Orleans County,50019,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,50019
2019,Washington,Yakima County,53077,4.0,0.0,1.0,800.0,0.0,13.0,813.0,5.0,53077
2019,Wisconsin,Door County,55029,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,55029
2020,Arkansas,Benton County,5007,8.0,0.0,8.0,1600.0,0.0,104.0,1704.0,16.0,5007
2020,Alabama,Lee County,1081,4.0,0.0,14.0,800.0,0.0,182.0,982.0,18.0,1081
2020,Alaska,Skagway Municipality,2232,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,2232
2020,Alabama,Baldwin County,1003,0.0,0.0,10.0,0.0,0.0,130.0,130.0,10.0,1003
2020,Alabama,Butler County,1013,4.0,0.0,0.0,800.0,0.0,0.0,800.0,4.0,1013
2020,Alabama,Calhoun County,1015,4.0,0.0,0.0,800.0,0.0,0.0,800.0,4.0,1015
2020,Alabama,Crenshaw County,1041,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,1041
2020,Alabama,Cullman County,1043,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,1043
2020,Alabama,Elmore County,1051,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,1051
2020,Alabama,Limestone County,1083,4.0,0.0,0.0,800.0,0.0,0.0,800.0,4.0,1083
2020,Alaska,Kenai Peninsula Borough,2122,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,2122
2020,Alabama,Madison County,1089,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,1089
2020,Alabama,Marshall County,1095,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,1095
2020,Alabama,Mobile County,1097,4.0,0.0,2.0,800.0,0.0,26.0,826.0,6.0,1097
2020,Alabama,Montgomery County,1101,4.0,0.0,3.0,800.0,0.0,39.0,839.0,7.0,1101
2020,Alabama,Morgan County,1103,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,1103
2020,Alabama,Russell County,1113,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,1113
2020,Alabama,Shelby County,1117,4.0,0.0,0.0,800.0,0.0,0.0,800.0,4.0,1117
2020,Alaska,Matanuska-Susitna Borough,2170,1.0,0.0,6.0,200.0,0.0,78.0,278.0,7.0,2170
2020,Alaska,Juneau City and Borough,2110,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,2110
2019,Wisconsin,Eau Claire County,55035,4.0,0.0,0.0,800.0,0.0,0.0,800.0,4.0,55035
2019,Wisconsin,St. Croix County,55109,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,55109
2019,Wisconsin,Kenosha County,55059,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,55059
2019,Wisconsin,La Crosse County,55063,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,55063
2019,Wisconsin,Milwaukee County,55079,0.0,0.0,19.0,0.0,0.0,247.0,247.0,19.0,55079
2019,Wisconsin,Monroe County,55081,4.0,0.0,0.0,800.0,0.0,0.0,800.0,4.0,55081
2019,Wisconsin,Ozaukee County,55089,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,55089
2019,Wisconsin,Price County,55099,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,55099
2019,Wisconsin,Rusk County,55107,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,55107
2019,Wisconsin,Vernon County,55123,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,55123
2020,Alaska,Anchorage Municipality,2020,0.0,0.0,11.0,0.0,0.0,143.0,143.0,11.0,2020
2019,Wisconsin,Walworth County,55127,6.0,0.0,0.0,1200.0,0.0,0.0,1200.0,6.0,55127
2019,Wisconsin,Winnebago County,55139,6.0,0.0,2.0,1200.0,0.0,26.0,1226.0,8.0,55139
2019,West Virginia,Pocahontas County,54075,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,54075
2019,West Virginia,Wood County,54107,6.0,0.0,0.0,1200.0,0.0,0.0,1200.0,6.0,54107
2019,Wyoming,Laramie County,56021,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,56021
2019,Wyoming,Sweetwater County,56037,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,56037
2019,Wyoming,Teton County,56039,8.0,0.0,9.0,1600.0,0.0,117.0,1717.0,17.0,56039
2018,Texas,Gregg County,48183,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,48183
2018,Texas,Grayson County,48181,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,48181
2018,Texas,Gillespie County,48171,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,48171
2017,Michigan,Emmet County,26047,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,26047
2017,Nebraska,Douglas County,31055,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,31055
2017,Nebraska,Hall County,31079,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,31079
2017,Nebraska,Hamilton County,31081,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,31081
2017,Nebraska,Keith County,31101,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,31101
2017,Nebraska,Lancaster County,31109,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,31109
2017,New Hampshire,Carroll County,33003,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,33003
2017,New Hampshire,Merrimack County,33013,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,33013
2017,New Jersey,Atlantic County,34001,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,34001
2017,New Jersey,Bergen County,34003,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,34003
2017,New Jersey,Burlington County,34005,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,34005
2017,New Jersey,Essex County,34013,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,34013
2017,New Jersey,Gloucester County,34015,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,34015
2017,New Jersey,Hudson County,34017,0.0,0.0,24.0,0.0,0.0,312.0,312.0,24.0,34017
2017,New Jersey,Hunterdon County,34019,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,34019
2017,New Jersey,Mercer County,34021,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,34021
2017,New Jersey,Middlesex County,34023,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,34023
2017,New Jersey,Morris County,34027,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,34027
2017,Nebraska,Cheyenne County,31033,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,31033
2017,North Dakota,Stutsman County,38093,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,38093
2017,North Dakota,Morton County,38059,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,38059
2017,North Carolina,Pamlico County,37137,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37137
2017,North Carolina,Macon County,37113,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37113
2017,North Carolina,Madison County,37115,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37115
2017,North Carolina,Mecklenburg County,37119,0.0,0.0,24.0,0.0,0.0,312.0,312.0,24.0,37119
2017,North Carolina,Montgomery County,37123,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37123
2017,North Carolina,Moore County,37125,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37125
2017,North Carolina,New Hanover County,37129,10.0,0.0,3.0,2000.0,0.0,39.0,2039.0,13.0,37129
2017,North Carolina,Orange County,37135,0.0,0.0,15.0,0.0,0.0,195.0,195.0,15.0,37135
2017,North Carolina,Randolph County,37151,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37151
2017,North Dakota,Grand Forks County,38035,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,38035
2017,North Carolina,Rowan County,37159,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,37159
2017,North Carolina,Surry County,37171,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37171
2017,North Carolina,Union County,37179,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37179
2017,North Carolina,Vance County,37181,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37181
2017,North Carolina,Wake County,37183,24.0,0.0,6.0,4800.0,0.0,78.0,4878.0,30.0,37183
2017,North Carolina,Watauga County,37189,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37189
2017,North Carolina,Wilson County,37195,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37195
2017,New Jersey,Passaic County,34031,1.0,0.0,1.0,200.0,0.0,13.0,213.0,2.0,34031
2017,New Jersey,Somerset County,34035,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,34035
2017,New Jersey,Warren County,34041,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,34041
2017,New York,Onondaga County,36067,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,36067
2017,New York,Herkimer County,36043,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,36043
2017,New York,Kings County,36047,0.0,0.0,55.0,0.0,0.0,715.0,715.0,55.0,36047
2017,New York,Livingston County,36051,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,36051
2017,New York,Madison County,36053,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,36053
2017,New York,Monroe County,36055,0.0,0.0,9.0,0.0,0.0,117.0,117.0,9.0,36055
2017,New York,New York County,36061,0.0,0.0,172.0,0.0,0.0,2236.0,2236.0,172.0,36061
2017,New York,Oneida County,36065,1.0,0.0,3.0,200.0,0.0,39.0,239.0,4.0,36065
2017,New York,Ontario County,36069,8.0,0.0,3.0,1600.0,0.0,39.0,1639.0,11.0,36069
2017,New York,Cortland County,36023,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,36023
2017,New York,Orange County,36071,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,36071
2017,New York,Otsego County,36077,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,36077
2017,New York,Queens County,36081,1.0,0.0,8.0,200.0,0.0,104.0,304.0,9.0,36081
2017,New York,Saratoga County,36091,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,36091
2017,New York,Seneca County,36099,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,36099
2017,New York,Steuben County,36101,0.0,0.0,12.0,0.0,0.0,156.0,156.0,12.0,36101
2017,New York,Suffolk County,36103,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,36103
2017,New York,Franklin County,36033,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,36033
2017,New York,Columbia County,36021,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,36021
2017,New Mexico,Doña Ana County,35013,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,35013
2017,Nevada,Elko County,32007,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,32007
2017,New Mexico,Hidalgo County,35023,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,35023
2017,New Mexico,Lincoln County,35027,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,35027
2017,New Mexico,Otero County,35035,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,35035
2017,New Mexico,Santa Fe County,35049,8.0,0.0,2.0,1600.0,0.0,26.0,1626.0,10.0,35049
2017,New Mexico,Sierra County,35051,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,35051
2017,Nevada,Clark County,32003,10.0,0.0,40.0,2000.0,0.0,520.0,2520.0,50.0,32003
2017,Nevada,Douglas County,32005,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,32005
2017,Nevada,Humboldt County,32013,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,32013
2017,New York,Clinton County,36019,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,36019
2017,Nevada,Lincoln County,32017,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,32017
2017,Nevada,Storey County,32029,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,32029
2017,New York,Albany County,36001,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,36001
2017,New York,Broome County,36007,2.0,0.0,7.0,400.0,0.0,91.0,491.0,9.0,36007
2017,New York,Cattaraugus County,36009,0.0,0.0,9.0,0.0,0.0,117.0,117.0,9.0,36009
2017,New York,Cayuga County,36011,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,36011
2017,New York,Chemung County,36015,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,36015
2017,North Carolina,Lenoir County,37107,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,37107
2017,North Carolina,Lee County,37105,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37105
2017,North Carolina,Johnston County,37101,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,37101
2017,Minnesota,Todd County,27153,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,27153
2017,Minnesota,Ramsey County,27123,0.0,0.0,12.0,0.0,0.0,156.0,156.0,12.0,27123
2017,Minnesota,Redwood County,27127,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,27127
2017,Minnesota,Scott County,27139,0.0,0.0,10.0,0.0,0.0,130.0,130.0,10.0,27139
2017,Minnesota,Sherburne County,27141,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,27141
2017,Minnesota,St. Louis County,27137,0.0,0.0,7.0,0.0,0.0,91.0,91.0,7.0,27137
2017,Minnesota,Steele County,27147,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,27147
2017,Minnesota,Stevens County,27149,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,27149
2017,Minnesota,Washington County,27163,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,27163
2017,Minnesota,Mower County,27099,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,27099
2017,Missouri,Bates County,29013,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,29013
2017,Missouri,Buchanan County,29021,0.0,0.0,18.0,0.0,0.0,234.0,234.0,18.0,29021
2017,Missouri,Callaway County,29027,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,29027
2017,Missouri,Camden County,29029,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,29029
2017,Missouri,Cass County,29037,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,29037
2017,Missouri,Christian County,29043,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,29043
2017,Missouri,Clay County,29047,0.0,0.0,18.0,0.0,0.0,234.0,234.0,18.0,29047
2017,Minnesota,Pine County,27115,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,27115
2017,Minnesota,Isanti County,27059,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,27059
2017,Missouri,Howell County,29091,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,29091
2017,Michigan,Oakland County,26125,0.0,0.0,11.0,0.0,0.0,143.0,143.0,11.0,26125
2017,Michigan,Grand Traverse County,26055,0.0,0.0,10.0,0.0,0.0,130.0,130.0,10.0,26055
2017,Michigan,Ingham County,26065,1.0,0.0,6.0,200.0,0.0,78.0,278.0,7.0,26065
2017,Michigan,Kent County,26081,0.0,0.0,10.0,0.0,0.0,130.0,130.0,10.0,26081
2017,Michigan,Leelanau County,26089,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,26089
2017,Michigan,Macomb County,26099,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,26099
2017,Michigan,Montmorency County,26119,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,26119
2017,Michigan,Muskegon County,26121,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,26121
2017,Michigan,Ottawa County,26139,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,26139
2017,Minnesota,Hennepin County,27053,0.0,0.0,26.0,0.0,0.0,338.0,338.0,26.0,27053
2017,Michigan,Presque Isle County,26141,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,26141
2017,Michigan,Van Buren County,26159,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,26159
2017,Michigan,Wayne County,26163,0.0,0.0,12.0,0.0,0.0,156.0,156.0,12.0,26163
2017,Minnesota,Blue Earth County,27013,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,27013
2017,Minnesota,Brown County,27015,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,27015
2017,Minnesota,Chisago County,27025,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,27025
2017,Minnesota,Goodhue County,27049,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,27049
2017,Missouri,Greene County,29077,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,29077
2017,Missouri,Jackson County,29095,0.0,0.0,100.0,0.0,0.0,1300.0,1300.0,100.0,29095
2017,North Carolina,Jackson County,37099,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,37099
2017,North Carolina,Currituck County,37053,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37053
2017,North Carolina,Alamance County,37001,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,37001
2017,North Carolina,Ashe County,37009,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37009
2017,North Carolina,Brunswick County,37019,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,37019
2017,North Carolina,Buncombe County,37021,0.0,0.0,9.0,0.0,0.0,117.0,117.0,9.0,37021
2017,North Carolina,Cabarrus County,37025,0.0,0.0,7.0,0.0,0.0,91.0,91.0,7.0,37025
2017,North Carolina,Caldwell County,37027,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,37027
2017,North Carolina,Chatham County,37037,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,37037
2017,North Carolina,Dare County,37055,0.0,0.0,11.0,0.0,0.0,143.0,143.0,11.0,37055
2017,Montana,Missoula County,30063,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,30063
2017,North Carolina,Durham County,37063,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,37063
2017,North Carolina,Gaston County,37071,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,37071
2017,North Carolina,Guilford County,37081,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,37081
2017,North Carolina,Halifax County,37083,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,37083
2017,North Carolina,Haywood County,37087,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,37087
2017,North Carolina,Henderson County,37089,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,37089
2017,North Carolina,Iredell County,37097,0.0,0.0,13.0,0.0,0.0,169.0,169.0,13.0,37097
2017,Montana,Yellowstone County,30111,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,30111
2017,Montana,Gallatin County,30031,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,30031
2017,Missouri,Johnson County,29101,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,29101
2017,Missouri,St. Louis County,29189,2.0,0.0,29.0,400.0,0.0,377.0,777.0,31.0,29189
2017,Missouri,Lafayette County,29107,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,29107
2017,Missouri,Newton County,29145,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,29145
2017,Missouri,Nodaway County,29147,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,29147
2017,Missouri,Pettis County,29159,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,29159
2017,Missouri,Platte County,29165,0.0,0.0,11.0,0.0,0.0,143.0,143.0,11.0,29165
2017,Missouri,Polk County,29167,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,29167
2017,Missouri,Saline County,29195,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,29195
2017,Missouri,St. Louis city,29510,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,29510
2017,Montana,Beaverhead County,30001,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,30001
2017,Missouri,Taney County,29213,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,29213
2017,Mississippi,Grenada County,28043,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,28043
2017,Mississippi,Harrison County,28047,0.0,0.0,28.0,0.0,0.0,364.0,364.0,28.0,28047
2017,Mississippi,Lee County,28081,8.0,0.0,7.0,1600.0,0.0,91.0,1691.0,15.0,28081
2017,Mississippi,Lowndes County,28087,0.0,0.0,11.0,0.0,0.0,143.0,143.0,11.0,28087
2017,Mississippi,Madison County,28089,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,28089
2017,Mississippi,Oktibbeha County,28105,0.0,0.0,7.0,0.0,0.0,91.0,91.0,7.0,28105
2017,New York,Sullivan County,36105,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,36105
2017,New York,Tompkins County,36109,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,36109
2017,New York,Ulster County,36111,1.0,0.0,11.0,200.0,0.0,143.0,343.0,12.0,36111
2017,Texas,Harris County,48201,0.0,0.0,61.0,0.0,0.0,793.0,793.0,61.0,48201
2017,Texas,Denton County,48121,2.0,0.0,9.0,400.0,0.0,117.0,517.0,11.0,48121
2017,Texas,El Paso County,48141,8.0,0.0,6.0,1600.0,0.0,78.0,1678.0,14.0,48141
2017,Texas,Fayette County,48149,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,48149
2017,Texas,Galveston County,48167,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,48167
2017,Texas,Gillespie County,48171,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,48171
2017,Texas,Guadalupe County,48187,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,48187
2017,Texas,Hardin County,48199,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,48199
2017,Texas,Harrison County,48203,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,48203
2017,Texas,Crockett County,48105,6.0,0.0,0.0,1200.0,0.0,0.0,1200.0,6.0,48105
2017,Texas,Hays County,48209,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,48209
2017,Texas,Jackson County,48239,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,48239
2017,Texas,Kendall County,48259,1.0,0.0,1.0,200.0,0.0,13.0,213.0,2.0,48259
2017,Texas,Kerr County,48265,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,48265
2017,Texas,Kimble County,48267,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,48267
2017,Texas,Lampasas County,48281,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,48281
2017,Texas,Matagorda County,48321,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,48321
2017,Texas,Dallas County,48113,0.0,0.0,23.0,0.0,0.0,299.0,299.0,23.0,48113
2017,Texas,Comal County,48091,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,48091
2017,Texas,Montgomery County,48339,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,48339
2017,Tennessee,Shelby County,47157,0.0,0.0,11.0,0.0,0.0,143.0,143.0,11.0,47157
2017,Tennessee,Davidson County,47037,0.0,0.0,24.0,0.0,0.0,312.0,312.0,24.0,47037
2017,Tennessee,Greene County,47059,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,47059
2017,Tennessee,Hamilton County,47065,0.0,0.0,15.0,0.0,0.0,195.0,195.0,15.0,47065
2017,Tennessee,Knox County,47093,0.0,0.0,12.0,0.0,0.0,156.0,156.0,12.0,47093
2017,Tennessee,Loudon County,47105,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,47105
2017,Tennessee,Montgomery County,47125,0.0,0.0,11.0,0.0,0.0,143.0,143.0,11.0,47125
2017,Tennessee,Rutherford County,47149,0.0,0.0,17.0,0.0,0.0,221.0,221.0,17.0,47149
2017,Tennessee,Sullivan County,47163,8.0,0.0,5.0,1600.0,0.0,65.0,1665.0,13.0,47163
2017,Texas,Collin County,48085,0.0,0.0,31.0,0.0,0.0,403.0,403.0,31.0,48085
