fips,year,tot_pop
17083,2023,21091
17083,2024,21091
17085,1990,21798
17085,1991,22008
17085,1992,21964
17085,1993,22276
17085,1994,22358
17085,1995,22252
17085,1996,22252
17085,1997,22249
17085,1998,22132
17085,1999,22242
17085,2000,22296
17085,2001,22486
17085,2002,22480
17085,2003,22701
17085,2004,22646
17085,2005,22680
17085,2006,22828
17085,2007,22758
17085,2008,22715
17085,2009,22685
17085,2010,22655
17085,2011,22638
17085,2012,22542
17085,2013,22398
17085,2014,22341
17085,2015,22068
17085,2016,21826
17085,2017,21509
17085,2018,21349
17085,2019,21224
17085,2020,22057
17085,2021,21972
17085,2022,21845
17085,2023,21756
17085,2024,21756
17087,1990,11324
17087,1991,11463
17087,1992,11587
17087,1993,11441
17087,1994,11849
17087,1995,12360
17087,1996,12594
17087,1997,12637
17087,1998,12931
17087,1999,12778
17087,2000,12836
17087,2001,12794
17087,2002,12454
17087,2003,12969
17087,2004,12903
17087,2005,12816
17087,2006,12889
17087,2007,12792
17087,2008,12671
17087,2009,12604
17087,2010,12591
17087,2011,12849
17087,2012,12851
17087,2013,12861
17087,2014,12882
17087,2015,12768
17087,2016,12445
17087,2017,12394
17087,2018,12380
17087,2019,12380
17087,2020,13318
17087,2021,13472
17087,2022,13391
17087,2023,13326
17087,2024,13326
17089,1990,319491
17089,1991,325727
17089,1992,332476
17089,1993,339619
17089,1994,346687
17089,1995,356995
17089,1996,366912
17089,1997,376725
17089,1998,386103
17089,1999,396371
17089,2000,407847
17089,2001,423975
17089,2002,440437
17089,2003,453929
17089,2004,466884
17089,2005,475384
17089,2006,485179
17089,2007,495752
17089,2008,504437
17089,2009,511273
17089,2010,516499
17089,2011,519091
17089,2012,520615
17089,2013,522523
17089,2014,525476
17089,2015,528562
17089,2016,530540
17089,2017,532101
17089,2018,532838
17089,2019,532293
17089,2020,516181
17089,2021,516292
17089,2022,514139
17089,2023,514982
17089,2024,514982
17091,1990,96560
17091,1991,97598
17091,1992,99215
17091,1993,100766
17091,1994,101736
17091,1995,101923
17091,1996,102296
17091,1997,102951
17091,1998,103222
17091,1999,103675
17091,2000,103842
17091,2001,104490
17091,2002,104932
17091,2003,105794
17091,2004,106744
17091,2005,107917
17091,2006,109735
17091,2007,111499
17091,2008,112658
17091,2009,113107
17091,2010,113502
17091,2011,113532
17091,2012,112995
17091,2013,112764
17091,2014,111916
17091,2015,111786
17091,2016,111066
17091,2017,110530
17091,2018,109863
17091,2019,109569
17091,2020,107264
17091,2021,106605
17091,2022,105998
17091,2023,105940
17091,2024,105940
17093,1990,39508
17093,1991,40290
17093,1992,41006
17093,1993,42008
17093,1994,43579
17093,1995,44924
17093,1996,47218
17093,1997,49153
17093,1998,51025
17093,1999,52845
17093,2000,55311
17093,2001,58437
17093,2002,62523
17093,2003,67740
17093,2004,73723
17093,2005,81107
17093,2006,90740
17093,2007,100917
17093,2008,108559
17093,2009,112490
17093,2010,115304
17093,2011,116817
17093,2012,118255
17093,2013,119582
17093,2014,121385
17093,2015,122892
17093,2016,124549
17093,2017,126163
17093,2018,127663
17093,2019,128900
17093,2020,132355
17093,2021,135015
17093,2022,137494
17093,2023,139976
17093,2024,139976
17095,1990,56380
17095,1991,56412
17095,1992,56464
17095,1993,56580
17095,1994,56367
17095,1995,56308
17095,1996,56114
17095,1997,56081
17095,1998,56114
17095,1999,55987
17095,2000,55783
17095,2001,55329
17095,2002,54963
17095,2003,54425
17095,2004,53909
17095,2005,53513
17095,2006,53196
17095,2007,52894
17095,2008,52836
17095,2009,52817
17095,2010,52919
17095,2011,52702
17095,2012,52302
17095,2013,52130
17095,2014,51945
17095,2015,51377
17095,2016,50931
17095,2017,50601
17095,2018,50008
17095,2019,49669
17095,2020,49790
17095,2021,49310
17095,2022,48620
17095,2023,48411
17095,2024,48411
17097,1990,520187
17097,1991,532119
17097,1992,543244
17097,1993,554697
17097,1994,567357
17097,1995,580911
17097,1996,596182
17097,1997,609714
17097,1998,621618
17097,1999,633094
17097,2000,648150
17097,2001,658986
17097,2002,668022
17097,2003,668760
17097,2004,677735
17097,2005,684419
17097,2006,689891
17097,2007,692995
17097,2008,697369
17097,2009,701042
17097,2010,704596
17097,2011,701652
17097,2012,702117
17097,2013,704259
17097,2014,704359
17097,2015,704687
17097,2016,704401
17097,2017,702825
17097,2018,700455
17097,2019,697134
17097,2020,713281
17097,2021,712570
17097,2022,709899
17097,2023,708760
17097,2024,708760
17099,1990,107126
17099,1991,107553
17099,1992,108182
17099,1993,109093
17099,1994,109459
17099,1995,109936
17099,1996,110660
17099,1997,110956
17099,1998,111422
17099,1999,111600
17099,2000,111600
17099,2001,112212
17099,2002,111904
17099,2003,110949
17099,2004,112135
17099,2005,112565
17099,2006,113139
17099,2007,113794
17099,2008,114171
17099,2009,113999
17099,2010,113840
17099,2011,113527
17099,2012,112913
17099,2013,112419
17099,2014,111650
17099,2015,111015
17099,2016,110176
17099,2017,109590
17099,2018,109136
17099,2019,108517
17099,2020,109410
17099,2021,109160
17099,2022,108181
17099,2023,108309
17099,2024,108309
17101,1990,15928
17101,1991,16025
17101,1992,15956
17101,1993,15992
17101,1994,16080
17101,1995,16178
17101,1996,16025
17101,1997,15831
17101,1998,15683
17101,1999,15546
17101,2000,15432
17101,2001,15527
17101,2002,16045
17101,2003,16455
17101,2004,16562
17101,2005,16910
17101,2006,16730
17101,2007,16952
17101,2008,16935
17101,2009,16802
17101,2010,16825
17101,2011,16904
17101,2012,16732
17101,2013,16728
17101,2014,16564
17101,2015,16467
17101,2016,16176
17101,2017,16025
17101,2018,15816
17101,2019,15665
17101,2020,15268
17101,2021,15228
17101,2022,14891
17101,2023,14813
17101,2024,14813
17103,1990,34476
17103,1991,34711
17103,1992,34929
17103,1993,35345
17103,1994,35614
17103,1995,36040
17103,1996,36029
17103,1997,36222
17103,1998,36214
17103,1999,36080
17103,2000,36092
17103,2001,36100
17103,2002,35825
17103,2003,35586
17103,2004,35704
17103,2005,35635
17103,2006,35905
17103,2007,36191
17103,2008,36272
17103,2009,36189
17103,2010,35941
17103,2011,35611
17103,2012,35218
17103,2013,35123
17103,2014,34912
17103,2015,34521
17103,2016,34499
17103,2017,34533
17103,2018,34281
17103,2019,34061
17103,2020,34062
17103,2021,34195
17103,2022,33938
17103,2023,33654
17103,2024,33654
17105,1990,39354
17105,1991,39086
17105,1992,39558
17105,1993,39871
17105,1994,40048
17105,1995,40330
17105,1996,39601
17105,1997,39774
17105,1998,39610
17105,1999,39785
17105,2000,39751
17105,2001,39881
17105,2002,39519
17105,2003,39095
17105,2004,39145
17105,2005,39062
17105,2006,38978
17105,2007,39069
17105,2008,39071
17105,2009,39054
17105,2010,38878
17105,2011,38813
17105,2012,38519
17105,2013,37404
17105,2014,37043
17105,2015,36615
17105,2016,36104
17105,2017,36080
17105,2018,35630
17105,2019,35557
17105,2020,35792
17105,2021,35769
17105,2022,35517
17105,2023,35320
17105,2024,35320
17107,1990,30765
17107,1991,30726
17107,1992,30868
17107,1993,30869
17107,1994,30930
17107,1995,31148
17107,1996,31014
17107,1997,31043
17107,1998,31465
17107,1999,31264
17107,2000,31161
17107,2001,30934
17107,2002,30873
17107,2003,30958
17107,2004,30981
17107,2005,30795
17107,2006,30562
17107,2007,30498
17107,2008,30513
17107,2009,30342
17107,2010,30286
17107,2011,30271
17107,2012,30359
17107,2013,29829
17107,2014,29660
17107,2015,29286
17107,2016,29167
17107,2017,29035
17107,2018,28873
17107,2019,28633
17107,2020,27912
17107,2021,27979
17107,2022,27666
17107,2023,27590
17107,2024,27590
17109,1990,35210
17109,1991,35133
17109,1992,34832
17109,1993,34848
17109,1994,34935
17109,1995,33563
17109,1996,33508
17109,1997,33382
17109,1998,33341
17109,1999,33168
17109,2000,32841
17109,2001,32789
17109,2002,32802
17109,2003,32971
17109,2004,32798
17109,2005,32848
17109,2006,32868
17109,2007,32945
17109,2008,32615
17109,2009,32611
17109,2010,32609
17109,2011,32527
17109,2012,32567
17109,2013,32264
17109,2014,31811
17109,2015,31461
17109,2016,30938
17109,2017,30419
17109,2018,30091
17109,2019,29792
17109,2020,27100
17109,2021,26880
17109,2022,26914
17109,2023,26839
17109,2024,26839
17111,1990,185409
17111,1991,193390
17111,1992,201137
17111,1993,210283
17111,1994,219478
17111,1995,228762
17111,1996,235954
17111,1997,242449
17111,1998,248529
17111,1999,255448
17111,2000,261084
17111,2001,267632
17111,2002,274441
17111,2003,281743
17111,2004,287997
17111,2005,294280
17111,2006,300630
17111,2007,305117
17111,2008,307246
17111,2009,308067
17111,2010,309192
17111,2011,308519
17111,2012,308248
17111,2013,307629
17111,2014,307425
17111,2015,307595
17111,2016,307142
17111,2017,307842
17111,2018,308145
17111,2019,307439
17111,2020,309882
17111,2021,311543
17111,2022,311558
17111,2023,312800
17111,2024,312800
17113,1990,129715
17113,1991,132200
17113,1992,134198
17113,1993,136831
17113,1994,138613
17113,1995,140945
17113,1996,142363
17113,1997,144342
17113,1998,146526
17113,1999,149135
17113,2000,150844
17113,2001,152713
17113,2002,155882
17113,2003,157795
17113,2004,159096
17113,2005,160299
17113,2006,162925
17113,2007,165223
17113,2008,166825
17113,2009,168727
17113,2010,169832
17113,2011,170939
17113,2012,172762
17113,2013,175087
17113,2014,174166
17113,2015,173222
17113,2016,173157
17113,2017,172769
17113,2018,172368
17113,2019,171272
17113,2020,170949
17113,2021,171109
17113,2022,170918
17113,2023,170441
17113,2024,170441
17115,1990,117271
17115,1991,117984
17115,1992,118297
17115,1993,117933
17115,1994,117490
17115,1995,117289
17115,1996,116573
17115,1997,115706
17115,1998,115453
17115,1999,115142
17115,2000,114499
17115,2001,113604
17115,2002,112564
17115,2003,111572
17115,2004,111181
17115,2005,111083
17115,2006,110808
17115,2007,110751
17115,2008,110588
17115,2009,110732
17115,2010,110715
17115,2011,110699
17115,2012,110162
17115,2013,109596
17115,2014,108562
17115,2015,107398
17115,2016,106411
17115,2017,105474
17115,2018,104529
17115,2019,104012
17115,2020,103752
17115,2021,102597
17115,2022,101333
17115,2023,100591
17115,2024,100591
17117,1990,47690
17117,1991,47897
17117,1992,47860
17117,1993,48082
17117,1994,48422
17117,1995,48677
17117,1996,48930
17117,1997,48866
17117,1998,48732
17117,1999,49005
17117,2000,48972
17117,2001,48788
17117,2002,48719
17117,2003,48690
17117,2004,48612
17117,2005,48418
17117,2006,48176
17117,2007,48195
17117,2008,48092
17117,2009,47630
17117,2010,47808
17117,2011,47742
17117,2012,47058
17117,2013,46685
17117,2014,46216
17117,2015,45887
17117,2016,45708
17117,2017,45521
17117,2018,45342
17117,2019,45079
17117,2020,44856
17117,2021,44492
17117,2022,44123
17117,2023,44018
17117,2024,44018
17119,1990,249738
17119,1991,251778
17119,1992,253201
17119,1993,254434
17119,1994,255580
17119,1995,256665
17119,1996,257218
17119,1997,258533
17119,1998,258700
17119,1999,258739
17119,2000,259204
17119,2001,260343
17119,2002,261130
17119,2003,262566
17119,2004,263722
17119,2005,264759
17119,2006,266164
17119,2007,267382
17119,2008,268232
17119,2009,268978
17119,2010,269271
17119,2011,268666
17119,2012,268124
17119,2013,267340
17119,2014,266662
17119,2015,266112
17119,2016,265773
17119,2017,265516
17119,2018,264481
17119,2019,263609
17119,2020,265643
17119,2021,264867
17119,2022,263572
17119,2023,262752
17119,2024,262752
17121,1990,41612
17121,1991,41571
17121,1992,41628
17121,1993,41768
17121,1994,41764
17121,1995,41972
17121,1996,42123
17121,1997,42062
17121,1998,41896
17121,1999,41647
17121,2000,41665
17121,2001,41393
17121,2002,40971
17121,2003,40602
17121,2004,40229
17121,2005,39941
17121,2006,40037
17121,2007,39898
17121,2008,39794
17121,2009,39465
17121,2010,39417
17121,2011,39147
17121,2012,39018
17121,2013,38685
17121,2014,38573
17121,2015,38381
17121,2016,38057
17121,2017,37757
17121,2018,37453
17121,2019,37309
17121,2020,37652
17121,2021,37379
17121,2022,36905
17121,2023,36673
17121,2024,36673
17123,1990,12869
17123,1991,12840
17123,1992,12904
17123,1993,12832
17123,1994,12821
17123,1995,12928
17123,1996,12948
17123,1997,13033
17123,1998,13105
17123,1999,13182
17123,2000,13137
17123,2001,12917
17123,2002,12939
17123,2003,12911
17123,2004,13007
17123,2005,12952
17123,2006,12896
17123,2007,12896
17123,2008,12725
17123,2009,12671
17123,2010,12629
17123,2011,12488
17123,2012,12261
17123,2013,12129
17123,2014,11966
17123,2015,11925
17123,2016,11887
17123,2017,11667
17123,2018,11485
17123,2019,11463
17123,2020,11717
17123,2021,11668
17123,2022,11671
17123,2023,11683
17123,2024,11683
17125,1990,16277
17125,1991,16353
17125,1992,16419
17125,1993,16432
17125,1994,16374
17125,1995,16344
17125,1996,16262
17125,1997,16297
17125,1998,16194
17125,1999,16082
17125,2000,16001
17125,2001,15960
17125,2002,15847
17125,2003,15717
17125,2004,15671
17125,2005,15471
17125,2006,15153
17125,2007,15078
17125,2008,14962
17125,2009,14787
17125,2010,14625
17125,2011,14470
17125,2012,14322
17125,2013,14144
17125,2014,14102
17125,2015,13862
17125,2016,13677
17125,2017,13672
17125,2018,13520
17125,2019,13387
17125,2020,13058
17125,2021,12830
17125,2022,12699
17125,2023,12523
17125,2024,12523
17127,1990,14771
17127,1991,14784
17127,1992,14891
17127,1993,15063
17127,1994,15140
17127,1995,15152
17127,1996,15208
17127,1997,15364
17127,1998,15378
17127,1999,15258
17127,2000,15136
17127,2001,15077
17127,2002,15206
17127,2003,15205
17127,2004,15444
17127,2005,15477
17127,2006,15397
17127,2007,15471
17127,2008,15408
17127,2009,15435
17127,2010,15414
17127,2011,15281
17127,2012,15067
17127,2013,14846
17127,2014,14756
17127,2015,14568
17127,2016,14461
17127,2017,14298
17127,2018,14037
17127,2019,13772
17127,2020,14133
17127,2021,13946
17127,2022,13827
17127,2023,13661
17127,2024,13661
17129,1990,11130
17129,1991,11229
17129,1992,11352
17129,1993,11575
17129,1994,11795
17129,1995,12006
17129,1996,12154
17129,1997,12246
17129,1998,12281
17129,1999,12390
17129,2000,12476
17129,2001,12503
17129,2002,12525
17129,2003,12562
17129,2004,12641
17129,2005,12556
17129,2006,12570
17129,2007,12746
17129,2008,12780
17129,2009,12720
17129,2010,12695
17129,2011,12700
17129,2012,12692
17129,2013,12576
17129,2014,12513
17129,2015,12364
17129,2016,12431
17129,2017,12311
17129,2018,12297
17129,2019,12198
17129,2020,12270
17129,2021,12167
17129,2022,12072
17129,2023,11954
17129,2024,11954
17131,1990,17261
17131,1991,17219
17131,1992,17156
17131,1993,17072
17131,1994,17083
17131,1995,17083
17131,1996,17026
17131,1997,17011
17131,1998,16979
17131,1999,16948
17131,2000,16937
17131,2001,16910
17131,2002,16914
17131,2003,16829
17131,2004,16795
17131,2005,16694
17131,2006,16642
17131,2007,16598
17131,2008,16650
17131,2009,16438
17131,2010,16426
17131,2011,16320
17131,2012,16165
17131,2013,16077
17131,2014,15902
17131,2015,15748
17131,2016,15611
17131,2017,15618
17131,2018,15572
17131,2019,15490
17131,2020,15632
17131,2021,15580
17131,2022,15533
17131,2023,15487
17131,2024,15487
17133,1990,22560
17133,1991,22994
17133,1992,23465
17133,1993,23924
17133,1994,24228
17133,1995,24790
17133,1996,25408
17133,1997,25889
17133,1998,26664
17133,1999,27247
17133,2000,27764
17133,2001,28302
17133,2002,29070
17133,2003,29771
17133,2004,30422
17133,2005,31007
17133,2006,31644
17133,2007,32139
17133,2008,32533
17133,2009,32848
17133,2010,32990
17133,2011,33273
17133,2012,33320
17133,2013,33523
17133,2014,33608
17133,2015,33811
17133,2016,34037
17133,2017,34261
17133,2018,34446
17133,2019,34738
17133,2020,34953
17133,2021,35004
17133,2022,35001
17133,2023,34957
17133,2024,34957
17135,1990,30630
17135,1991,30687
17135,1992,30795
17135,1993,30504
17135,1994,30651
17135,1995,30702
17135,1996,30690
17135,1997,31072
17135,1998,31053
17135,1999,30748
17135,2000,30657
17135,2001,30516
17135,2002,30550
17135,2003,30355
17135,2004,30394
17135,2005,30288
17135,2006,30378
17135,2007,30295
17135,2008,30276
17135,2009,30124
17135,2010,30076
17135,2011,29866
17135,2012,29620
17135,2013,29367
17135,2014,29450
17135,2015,29196
17135,2016,29057
17135,2017,28781
17135,2018,28705
17135,2019,28401
17135,2020,28202
17135,2021,28082
17135,2022,27901
17135,2023,27663
17135,2024,27663
17137,1990,36443
17137,1991,36582
17137,1992,36626
17137,1993,36994
17137,1994,37085
17137,1995,37079
17137,1996,37104
17137,1997,36793
17137,1998,36617
17137,1999,36546
17137,2000,36638
17137,2001,36403
17137,2002,36262
17137,2003,36241
17137,2004,36332
17137,2005,36101
17137,2006,35966
17137,2007,35936
17137,2008,35761
17137,2009,35602
17137,2010,35510
17137,2011,35482
17137,2012,35318
17137,2013,35009
17137,2014,34684
17137,2015,34693
17137,2016,34654
17137,2017,34275
17137,2018,34052
17137,2019,33679
17137,2020,32845
17137,2021,32646
17137,2022,32298
17137,2023,32140
17137,2024,32140
17139,1990,13946
17139,1991,13909
17139,1992,14014
17139,1993,13865
17139,1994,13960
17139,1995,14051
17139,1996,14128
17139,1997,14221
17139,1998,14179
17139,1999,14198
17139,2000,14327
17139,2001,14324
17139,2002,14362
17139,2003,14432
17139,2004,14521
17139,2005,14587
17139,2006,14565
17139,2007,14666
17139,2008,14743
17139,2009,14787
17139,2010,14853
17139,2011,14859
17139,2012,14876
17139,2013,14799
17139,2014,14754
17139,2015,14747
17139,2016,14610
17139,2017,14704
17139,2018,14662
17139,2019,14464
17139,2020,14481
17139,2021,14561
17139,2022,14375
17139,2023,14342
17139,2024,14342
17141,1990,46059
17141,1991,46892
17141,1992,47413
17141,1993,48053
17141,1994,48725
17141,1995,49166
17141,1996,49810
17141,1997,50074
17141,1998,50368
17141,1999,50751
17141,2000,51275
17141,2001,51468
17141,2002,51758
17141,2003,52227
17141,2004,52536
17141,2005,52893
17141,2006,53358
17141,2007,53634
17141,2008,53802
17141,2009,53621
17141,2010,53477
17141,2011,53073
17141,2012,52788
17141,2013,52278
17141,2014,51944
17141,2015,51572
17141,2016,51174
17141,2017,51021
17141,2018,50802
17141,2019,50660
17141,2020,51692
17141,2021,51464
17141,2022,51345
17141,2023,51265
17141,2024,51265
17143,1990,183155
17143,1991,184365
17143,1992,184358
17143,1993,184355
17143,1994,184139
17143,1995,184816
17143,1996,184720
17143,1997,184384
17143,1998,184006
17143,1999,184042
17143,2000,183186
17143,2001,182348
17143,2002,182685
17143,2003,182338
17143,2004,182613
17143,2005,182868
17143,2006,183446
17143,2007,184048
17143,2008,184803
17143,2009,186930
17143,2010,186311
17143,2011,186775
17143,2012,187354
17143,2013,188688
17143,2014,187572
17143,2015,186552
17143,2016,185116
17143,2017,182657
17143,2018,180773
17143,2019,179359
17143,2020,181319
17143,2021,179638
17143,2022,178000
17143,2023,177513
17143,2024,177513
17145,1990,21420
17145,1991,21388
17145,1992,21322
17145,1993,21426
17145,1994,21332
17145,1995,21322
17145,1996,21457
17145,1997,21374
17145,1998,21273
17145,1999,23222
17145,2000,23055
17145,2001,23006
17145,2002,22708
17145,2003,22631
17145,2004,22630
17145,2005,22608
17145,2006,22692
17145,2007,22596
17145,2008,22434
17145,2009,22374
17145,2010,22343
17145,2011,22267
17145,2012,21849
17145,2013,21718
17145,2014,21543
17145,2015,21522
17145,2016,21407
17145,2017,21292
17145,2018,21163
17145,2019,20935
17145,2020,20886
17145,2021,21014
17145,2022,20512
17145,2023,20503
17145,2024,20503
17147,1990,15550
17147,1991,15602
